"","X","AD","AL","AT","BA","BE","BG","BY","CH","CY","CZ","DE","DK","EE","EL","ES","FI","FO","FR","GG","HR","HU","IE","IM","IS","IT","JE","LI","LT","LU","LV","MC","MD","ME","MK","NL","NO","PL","PT","RO","RS","SE","SI","SK","SM","TR","UA","UK","VA"
"614","2009-02",0.0699026400844256,0.653913311967966,0.837701398710632,0.143420428688665,0.180601630673005,-1.03248995958048,0.288249114925519,1.98130252868417,-0.0513867755077387,-0.353274684145067,-0.618233894839886,-0.286082518219582,1.13870305670037,-0.0305740954739878,0.0674088602112099,1.5160765511078,1.02512064528844,0.619055618890242,1.2262088060379,0.145744341697419,0.335677635599796,1.2329142376285,0.968087942511947,0.604379205997207,1.02490321374096,1.07440066337585,0.890208601951599,-0.44202233842327,-0.153602492749691,0.426681405107128,0.803663074970245,-0.430873045762744,0.475712111574995,0.000344929724111343,0.100516198416714,-0.0063217643884908,-0.502022087449682,0.0679240434921081,-0.359104851912184,-0.366209058615763,0.387342712969759,0.210804282787497,0.166620340874897,0.880326926708221,-1.59422820953416,-0.13491987910832,0.809014523912743,NA
"615","2009-03",0.0554621333877246,0.77950357909386,1.32581565616726,-0.131336253746318,-0.278773157266212,-0.611276140377678,0.099178811063695,1.86831654782238,0.525871519979678,0.0396759487020532,-0.601648921026885,-0.51373769304199,0.92724072476129,0.412765108391244,0.219718908593458,1.25878624953919,1.11792193707966,0.28875475798294,0.748452305793762,-0.0464817012817654,0.236488372932599,0.543060236936465,0.43681784691634,0.568742476293512,1.13407504338912,0.617194890975952,0.441733241081238,-0.521551457644016,-0.581458743095398,0.201470942672933,1.0473780632019,-0.174107884221485,0.244810607469645,0.274970186926384,-0.186797922417074,-0.117798203813867,-0.331966753899025,-0.136200591804401,-0.259907373836663,-0.368647397427375,0.0833878001472999,0.395496671351393,0.313231706797361,1.09115767478943,-1.13647027322956,0.115046464570239,0.326659372185442,NA
"616","2009-04",0.514825260639191,1.12408403111132,0.580109444365776,-0.204587306812511,-0.392665744646147,-0.979009558623645,-0.549822467831759,1.05237794869454,0.618943757446189,-0.589727264775131,-1.34540963401969,-0.823974989528305,0.733158877892483,0.249504365412202,-0.0262699090571219,0.834312390786818,1.35029752670773,0.269380839362272,0.704061985015869,-0.144635761466376,-0.308245994039611,1.08595489271354,0.497358529656022,0.926371497285711,1.31598940735735,0.526610314846039,-0.657313168048859,-0.858771121639784,-0.825011051654816,-0.138074590412642,1.33386993408203,-0.844211530895044,0.28298487739134,0.0315239809097097,-0.430762301780324,-0.243776554993692,-0.924458378010966,-0.724052503771371,-0.730621388824877,-0.655016799440029,-0.184104448324091,0.315121679723198,-0.291640289591349,1.0498548746109,-0.655491292404466,-0.685814423263588,0.213382944818865,NA
"617","2009-05",-0.471782517433167,0.861644016332955,1.09022977581591,-0.149954577590629,-0.316345735556549,-1.00155849833688,-0.781639592404133,0.800497656807893,0.322489929003151,-0.363714575350011,-0.84470760047314,-0.405748579923943,0.711858799077881,0.281982457140355,-0.953328567128744,0.961048719351021,1.71401804023319,-0.04415814939834,0.319628238677979,-0.177916421819377,-0.486280803260192,1.55719836691084,0.86504238181644,0.962752620020097,0.933943277569118,0.210351467132568,-0.472348064184189,-1.09195992627061,-0.616631500482559,-0.280220475571174,0.964802086353302,-1.09062597275874,0.271838349798327,-0.0515705011549678,-0.0789686424759486,-0.0708698127577637,-0.611836224169669,-1.17101345616425,-0.983782484685048,-0.847642026477923,-0.0993018235257479,0.267722544616506,-0.322076054828899,0.607297003269196,-0.689970555618302,-0.817759895051908,0.319137326586368,NA
"618","2009-06",-0.685756383339564,1.55902836506183,2.08296570050164,0.523628964671653,-0.493294989101417,-1.05456065410189,0.322002635327097,0.943310106585897,0.142021779755228,0.301923082558836,-0.563215383196541,-0.127625552942935,1.35403669671705,0.417381128661571,-1.25532821273164,0.7622806156042,1.24183294697413,-0.11397692575876,0.259972870349884,0.0213490785144127,-0.337892449357819,1.34303719964328,0.538033070387664,0.874474635599511,0.829274428600365,0.149469435214996,0.0859246030449867,-0.422391048966825,-0.742666648387909,0.482986416874388,0.789449632167816,-1.31846693240174,1.02511361636728,0.420844728483513,-0.111173879302265,-0.219914110621604,0.281241146065287,-0.81667532993739,-0.963079621934813,-0.228541068983028,-0.276613988384474,0.263509439847322,0.0723921998224118,0.59636002779007,-0.565549591226184,-0.694228351138914,0.0605679640212184,NA
"619","2009-07",-1.02996715307236,1.64627032931517,1.58510769060743,0.686283022865332,-0.652125789720855,-0.635736319013658,1.15907662218587,1.17421588254875,0.196263084903752,0.409027715842228,-0.419093484272743,0.0528354218671506,1.61889924827232,0.33068307061247,-1.32545673321567,0.761318099203101,1.02642400113363,-0.11390866996259,0.453306376934052,-0.246801394815583,-1.18549860227082,1.70709878692769,1.00206506693805,0.630141710166691,0.775627723301231,0.116714671254158,0.240699514746666,-0.248114784515026,-0.847901103496551,0.862820692149295,0.7633997797966,-1.37252919265619,1.17104328983459,0.170007178694386,-0.2816113306983,-0.0317233794952533,0.306758900972191,-0.723546341836952,-0.997762940940204,-0.17864191819078,0.334774851661745,-0.165052742226088,-0.601150020661264,0.466336518526077,-0.116547533920527,-0.970997780831718,0.357997668816153,NA
"620","2009-08",-1.0680970231692,2.72261754549467,1.63233262224827,0.773141782516277,-1.10462947032803,-0.154645094402203,0.848707535107424,0.700031706124745,0.0820390435229791,0.131786897338232,-0.862558561848586,-0.60720632332539,0.801282932441701,0.670855027045288,-1.33303788783468,0.0616412419027738,0.700096080227504,-0.431997739148721,-0.0876154899597168,-0.208672186096111,-0.859957942451788,1.26857342895847,1.43172220389048,0.795512403596875,0.821082765666317,-0.236692667007446,0.0356280617415905,-0.671052214847941,-1.02776012706757,0.0683643975318201,0.718947768211365,-1.77309675763506,1.78828657721208,0.941261652305668,-0.759670844836965,0.026282132146196,0.0817968511630765,-0.847084875010867,-0.776533077218287,0.215100226119989,-0.16258993888233,-0.320347627592581,-0.524607405509792,0.467406094074249,-0.112264749339337,-0.961143334713501,0.164904907447962,NA
"621","2009-09",-0.973489646116893,1.76713663981511,1.76739452974824,0.478552625017259,-1.30209691942423,-0.394105048814447,0.579599402655907,0.327551981522187,0.191810111721095,-0.0931311891185546,-0.965737881516069,-0.792959377720404,0.802277511311877,0.473570072910272,-1.41208815642214,0.456462813715914,0.635653807057275,-0.649200089773246,-0.507455348968506,-0.555063632490675,-1.56970814994778,0.643348294954415,0.54247585049382,0.447084182648413,0.852678202007467,-0.608948290348053,-0.0869036540389061,-0.475692827034564,-1.24653489017487,0.394670874127332,0.883785784244537,-1.9069541674506,1.2095227893411,0.469949806035103,-0.958389244379242,0.296821392125469,-0.238583230709678,-1.23989374063818,-1.12828371871924,-0.393500018221803,0.0325679650749786,-0.265415667066853,-0.922837578615714,0.184837132692337,-0.064152493532891,-1.49375008437664,-0.137211997811062,NA
"622","2009-10",-1.21939049561818,2.46134712271362,1.74556161849875,0.965739230190495,-1.3191616220797,0.100871023884029,1.15163635799191,-0.121688779549829,0.160721699168023,-0.0787123460827895,-1.03329977281456,-1.08374543885999,1.03334799874474,1.04953899117229,-1.66376185383552,0.0618689578661951,0.676721355271718,-0.977630515118861,-0.631543695926666,-0.274464780331086,-1.0647558439354,0.282806235153905,-0.389924305456656,0.691840877799359,0.909757488745889,-0.711987376213074,0.254194706678391,-0.17089469708629,-1.37114647102356,0.517885504668489,0.795499384403229,-1.63622444273864,2.33630878059425,0.965228107586395,-1.1158744006209,0.0368697600218304,0.188730214371318,-0.976899700926776,-0.736240374873427,0.227064536770824,-0.0659966150021831,-0.41411011758889,-0.550583276236605,0.132304757833481,-0.249036433287872,-1.08820086336551,-0.390555894526279,NA
"623","2009-11",-1.57230622768402,2.81193383077861,1.79515791211778,1.03350142073149,-1.04492378242476,0.126517681972837,1.41139343847716,0.147417966388533,0.257934979957185,0.120755870434182,-0.639642757885337,-0.643053145553576,0.964132103194407,1.24467257766691,-1.79427642667168,-0.0665328591356304,0.776634903181167,-0.887622158991611,-0.0579238012433052,-0.343909392535146,-0.548462999746298,1.7619848310838,1.01253192954593,0.839696387003664,0.445552926733385,-0.218281894922256,0.471701622009277,0.0661413148570755,-0.803554487228394,0.566709797595884,0.03982899710536,-1.57424458028344,2.41981887975538,1.06196545286353,-0.900774850187406,-0.0800007417885288,0.322003481961514,-0.559187245453181,-0.657652298433975,0.298670520626335,0.134169059567987,-0.477680977478317,-0.0205575509024065,-0.366133630275726,0.107934438635723,-0.871264645734884,0.373170999181361,NA
"624","2009-12",-2.08878293832143,2.93847867988864,1.82047083508316,1.22967599733626,-0.806938499583367,0.488950352396573,1.84680922586484,0.125045980813516,1.36548591820817,0.345906467443134,-0.384004033266276,-0.45908963911203,1.10362453236884,1.62989253665632,-1.20860629773853,-0.179585604929619,0.591836432615916,-0.803709277332929,0.247121766209602,-0.24502003586662,-0.377799659018352,1.92836300433736,0.986559293888233,0.845704420804977,0.132410435461858,-0.019341005012393,0.407881826162338,0.194844782259189,-0.467440236330032,0.795875795713823,0.0422701351344585,-1.44576045631998,2.71215785538182,1.15588348048877,-0.60755122509159,-0.0791730471996244,0.403323221872371,0.580546090601172,-0.520727132341951,0.539863819270486,0.00423776545793027,-0.506523130489826,0.16306467718855,-0.62511944770813,0.480034481757184,-0.46257251025912,0.59995833024788,NA
"625","2010-01",-2.44965256055196,2.7988274961348,1.83221765267918,1.17231651989699,-0.853940062139226,0.456324683321173,1.70363477984331,0.154169033308087,1.24875995705002,0.683429678717948,-0.256025723306703,-0.421656167555928,0.923298400878843,0.8157798265209,-0.819101820868217,-0.165727035100398,0.416276794577402,-0.931554661060914,-0.0134051572531462,-0.341507788640603,-0.236029776392974,1.45512398861186,0.465734539208589,0.206592118390521,0.0343676211511448,-0.0962173864245415,0.5310298204422,-0.0355711217657948,-0.634956086158752,0.555418431385517,-0.098927803337574,-1.20805894475464,2.77996206738265,0.897345137415918,-0.592952341802133,-0.255014223802525,0.583403296535764,0.411935623832481,-0.302763462119291,0.690594275154841,0.110098599260404,-0.596916888633648,0.46800642676947,-0.490597814321518,0.634044807843693,-0.202538332946446,0.413763925668273,NA
"626","2010-02",-1.83879996935527,2.89643624041245,1.65626614619028,2.01131189174602,-0.717837749741315,1.00780175054644,1.7557725260422,-0.205160439393343,2.68378166838696,0.266102063462591,-0.374278332255894,-0.248234794949941,1.02634904218561,1.326910105733,-0.305303791996015,-0.101534848273057,0.0486325636387817,-0.804912814821484,0.115987926721573,0.0651838121552502,-0.203606782389801,1.50375317234994,0.655959879910504,0.130905501421667,-0.00274583569013034,0.0346780270338058,-0.102074518799782,-0.00956952720069561,-0.410286343574524,0.60732673442586,0.370457053184509,-1.05259197365709,3,1.23289554775945,-0.461113984764762,-0.472294868020936,0.486565009010326,1.43384082672413,-0.165361607430719,1.00457552355908,0.146372536635381,-0.220208908313177,0.358740038659602,-0.249707981944084,0.452109105219468,-0.082301417990352,0.537451004243757,NA
"627","2010-03",-1.71081137657166,2.71023047481954,0.719625685688812,1.89446433456015,-0.782752424840117,1.21347965525481,1.40641965085236,-0.608485697586424,2.03235462213817,-0.388510996190441,-0.603574317983647,-0.433397666733628,0.98783427941383,0.891462608606169,-0.0466086888348468,0.225790851464767,-0.153247040652093,-0.535582040660949,0.316358089447021,0.0357108719623165,-0.567228124606273,1.68534463133057,1.08201690514882,-0.00556317838130465,-0.240001944074792,0.248487085103989,-0.57974773645401,-0.146950734762006,-0.463069472789764,0.509491821241398,0.0371725857257843,-1.22858251481793,2.99889873113996,1.24249965415104,-0.590801085718994,-0.340571837263342,0.210534643177989,2.20434565728868,-0.164829809959245,0.872574448068057,0.0660771697284047,-0.637662455746309,-0.315799096970195,-0.598538279533386,0.179373059419302,-0.4396157705108,0.691912940919627,NA
"628","2010-04",-2.7237113237381,2.50367817840113,1.10600593860345,2.14035317397759,-0.876648240428927,1.15945103552971,1.74605003902258,-0.867677213586422,1.80391319676449,0.0521615086136632,-0.513246417524633,-0.280746329283239,1.15280519960442,0.599061366291591,0.0249856399968969,0.368178072180146,0.116668375002013,-1.00288218518866,-0.114772848784924,0.196273162196044,0.0940142572054998,1.27213888714958,0.877123558962787,-0.161233798821795,-0.651101053325033,-0.193146020174026,-0.448504596948624,0.263296277046102,-0.59722653055191,0.743211603287016,-0.877147018909454,-0.926471110832071,3,1.20639932575209,-0.52062520287076,-0.209997896371755,0.520099850130932,2.23838674534134,0.0823198463347317,1.25893263335077,0.0630895154378868,-0.76752764695321,0.535900259077051,-0.561009228229523,0.124290101770571,-0.151893011755045,0.620760832790691,NA
"629","2010-05",-1.86031206846237,2.74084296622257,1.51718533401649,2.38173124274372,-0.652794685761895,1.23489712598777,2.16541256149468,0.0778938975764151,1.67630385631009,0.745036294530096,-0.0701036750271213,-0.0143835185571804,1.57844184661277,0.740180151284205,0.315856556970379,0.570979315228975,-0.0435484380476059,-0.723262133129341,-0.144269108772278,1.03228441186463,1.73202385508646,1.00407292218921,0.696689599090152,-0.383906222628579,-0.0280687837669367,-0.27238604426384,-0.00236048875376582,0.783287072647997,-0.170617084264755,1.18340916147296,-0.156921207904816,-0.71958554181575,2.98316470781962,1.33581335439148,-0.33114187219511,-0.348369727556154,1.06419933185263,2.16961163200006,0.611478444678768,1.77076165816804,0.357638387417479,-0.0248181853233509,2.05850760190124,0.308476716279984,0.0311709749017204,0.0224567794222708,0.491136820903192,NA
"630","2010-06",-1.09537393500408,1.90474128800365,1.24738103233797,1.70926439094983,-0.929819383098248,1.53748419992152,1.52284407327366,-0.172274464245482,2.73598219156265,0.284638987206811,-0.435004333459072,-0.266206179003104,1.16993505507442,0.816737111783844,0.726463012515575,0.500998576938914,0.0892151480333673,-0.558482481729486,-0.275517821311951,0.649749686311711,1.73511436061018,0.890184283655475,0.46290968965601,-0.524463097043919,-0.0136340651623743,-0.390607059001923,-0.375388026237488,0.629374453161469,-0.450915139436722,0.717301724328496,0.0609108358621597,0.00809520999089294,2.34771354064024,1.05428579551864,-0.711847813561803,-0.12458494042864,0.487501490317566,2.23776460013955,1.04087574300539,1.81716936166765,0.599458072663739,-0.25614591609618,2.38734999643736,-0.425795316696167,0.416516842477864,0.140141413025946,0.317160668123943,NA
"631","2010-07",-1.1684629013141,2.10342939913514,0.730478152695496,1.70868674344124,-1.11635756663892,1.44599226709023,0.744081499056685,-0.692558946855198,2.87870530391994,0.521858060817883,-0.887721704737675,-0.405305710331306,0.864023771921341,0.929003846336694,0.711088550363048,0.37821378860436,0.32720211408441,-0.699313767847022,-0.602545738220215,0.972714392021239,1.74752420452026,0.823476438858846,0.629393222155394,-0.18056476212439,0.031823283798114,-0.782130122184753,-0.61599588394165,1.05076550139862,-0.730587134361267,0.630572829269851,0.0198087077587843,0.264144696370451,2.10940673873199,1.11698125313551,-0.982264126324263,-0.114212252290071,0.467356797963161,2.12478520563155,1.00342424331815,1.52122365837428,0.448008009266934,0.109588204418387,2.45012377040122,-0.161299422383308,0.209422731809635,0.286734387380231,0.156722920251397,NA
"632","2010-08",-0.97949582139651,1.29805024268656,1.073622779702,1.70256900119234,-0.309719524468803,1.00391306649553,0.734845410529988,0.046192147663221,2.91847670391986,1.23543959499256,0.12710343096711,0.0214324203112252,1.04904777380679,0.587732263063955,0.795974211898956,0.213281986647316,0.309829943000324,-0.442828328635628,-0.149480000138283,1.13005496496171,1.87494229747087,-0.0810483604793452,-0.526133957836363,-0.0858948518687985,0.325198259976147,-0.396830946207047,0.428280919790268,1.54499095957295,-0.00751041470468045,1.18166680033105,0.41216915845871,0.372677536908002,1.81883159601076,0.443193878521235,-0.0617602731605045,-0.230230511363159,1.34816135595735,2.09285086683299,0.995875045090901,1.28394993985935,0.55927294676384,0.602828923132541,2.56140128535866,0.329726845026016,0.107944892594473,0.21224842027132,0.0857636698812473,NA
